asin,reviewText,overall
B00JDYC5OI,"What can I say?!? I loved this book. I was fortunate enough to have received an ARC and I finished it in one sitting. The banter between Andrew and Aubrey was great. The text messages during the day were hysterical. I found myself laughing out loud through most of them. The chemistry between the two characters was off the charts and the sex was HOTT!!! For those who don't like cliffhangers, then you will be upset. I knew going into the story that it was a serial and the ending left me with my mouth hanging open. All I can say is that I can't wait for the next 2 books to come out. Hurry up Miss Williams so we can see what happens. :)",5
B00JDYC5OI,"Five super hot stars! From the very first word, I could not put this book down! I love the smart, successful, jerk types. What I enjoyed even more, was Aubrey's ability to not let Andrew intimidate her. The writing was excellent, and the chemistry was heart wrenching! This is a must read for sure!",5
B00JDYC5OI,"I need more, does that tell you enough?  What a hit this has been.  So excited for the next installment!",5
B00JDYC5OI,This is a great story but again a cliffhanger and another two books.  As an avid reader and lover of this genre I get that sometimes it takes more then one book but it does get tiresome for us.  That being said I will complete this series.  Great characters!,5
B00JDYC5OI,I liked this book the characters were likeable. The story though predictable was worth the read. My only complaint is that it was TOO SHORT!!  I will read book two and then book three.,4
B00JDYC5OI,"This was the first book I've read from this author and I absolutely loved it. Not only were the sex scenes super hot, the story has spunk and humor, and I can't wait til number 2 comes out! I've been counting the days! I will definitely read more from this author!",5
B00JDYC5OI,If you're looking for a quick read with some sizzlin sex this is the book! Can't wait for the next book!,5
B00JDYC5OI,"Ohmigod! I was so disappointed. This book had such great potential. It started out so well. &#34;Thoreau&#34; (Andrew) likes to meet his women online. He promises casual sex, one night only...and he hates liars. So your online profile better be who you really are.He meets &#34;Alyssa&#34; (Aubrey) online. However, it's a lawyer chatline. It's unusual for Thoreau but he becomes friends with Alyssa. They exchange numbers. Alyssa has quite a few secrets. But even knowing how much Thoreau hates liars she is confident that she will never meet him in person, despite his attempts to get in her pants.The way they actually meet is classic. Unfortunately it only goes downhill from there.The way Andrew treats Aubrey in the workplace is demeaning and completely unacceptable. He acts like he has the upper hand because she lied to him. Well, she lied to Thoreau, not her employers. Aubrey needs to visit the HR department stat. But does she do that? No. She's starry-eyed over the jerk. And if the cliffhanger is the truth then he's a complete hypocrite.But I won't be reading the next installment to find out.",2
B00JDYC5OI,Very enjoyed reading the book and can not wait for the following book coming soon. Love the storyline and characters.,5
B00JDYC5OI,"There is nothing that this woman writes I will not read, it could be a computer software instructional manual and she would make it sexy.  The hottest books these days are coming at us in serials, short novellas with 4 or 5 to a series.  I've read some of those and it takes a couple novellas to get down to business and give us a true romance.  This is clearly a mini series all on its own.  We are captivated by their odd relationship, mentoring with a side sexual frustration.  Obviously both hiding from something and neither willing to give too much away.  Their relationship is a secret, even to each other.  Fair warning this is a cliffhanger, the kind where your jaw drops and makes you swear loudly at Ms. Williams.  A quick read, done in an elliptical workout at the gym, and I'm ready for more.  Not sure I can make it until #2!  Next time I need to read in private with a glass of wine, this is a SEXY hot and heavy read.  I was given a copy for review.",5
B00JDYC5OI,"Okay, with a blurb that starts out like that, how can you possibly pass up this book!  So I was on the subway reading this and was sitting next to a guy who was drinking a soda filled with ice.  As I was reading, I was so tempted to grab the soda and dunk it over my head.  Good gawd this book is hawt!  I am a staunch Whitney fan but damn, girl, you blew me away with Andrew!  He has got to be one of the sexiest dirty talkers I've seen.  I was engaged after only one page and fell down that rabbit hole into the story and didn't come up for air until I finished.  The pacing, the dialogue, the smexy times - all so, so wonderful.  There are not many authors who can nicely balance the in-your-face erotica along with the romance but with each book, Whitney nails it.  I was trying to figure out how she was going to end this part, what could she do and whoa!!! that came out of nowhere.  Okay, now I need part 2 please.  I have to say that I tend to shy away from serials.  I hate having to wait - I hate having to pay again and again just to get the remainder of the book - but when I saw it was Whitney I happily one-clicked and then stalked her web site trying to find out when part 2 will be released.",5
